"Hit Record Unique ID","URL to article/Tweet","Source","Location","Hit Type","Passed through tags","Associated Publisher","Referring Hit Record Unique ID","Authors","Plain Text of Article or Tweet","Date","Mentions","Hashtags","Found URL"
1320509374998171648,"https://twitter.com/RedaMansour/status/1320509374998171648","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Meto que lindo!","2020-10-25","[]","[]","[]"
1320397236933636103,"https://twitter.com/RedaMansour/status/1320397236933636103","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Es Tel Aviv no es Dubai ❤️","2020-10-25","[]","[]","[]"
1320396364740763648,"https://twitter.com/RedaMansour/status/1320396364740763648","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Puede que todavía no tengamos la paz con Irán, pero en Nahal Soreq nos encontramos con un burro persa maduro, impresionante y saludable. Los burros que andan libres en Israel. @NatureIsrael","2020-10-25","['natureisrael']","[]","[]"
1320395538534191104,"https://twitter.com/RedaMansour/status/1320395538534191104","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Mazal Tov @MCTC_Haifa ! Keep up the good work.","2020-10-25","['mctc_haifa']","[]","[]"
1320394936269873152,"https://twitter.com/RedaMansour/status/1320394936269873152","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Se trata de tu equilibrio interno 😲😍 #FelizDomingo","2020-10-25","[]","['felizdomingo']","[]"
1320394238337687552,"https://twitter.com/RedaMansour/status/1320394238337687552","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Is Syria going to next in peace? Why not !","2020-10-25","[]","[]","[]"
1320381704385810440,"https://twitter.com/RedaMansour/status/1320381704385810440","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Buenos días amigos Salud y libertad Desde la avenida Israel ciudad de Panamá בוקר טוב משדרות ישראל בפנמה בריאות וחופש  https://t.co/KgJYOZQvCn","2020-10-25","[]","[]","[]"
1320169092066795520,"https://twitter.com/RedaMansour/status/1320169092066795520","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","בפעם הראשונה מזה שבעה חודשים נפתח העוצר המוחלט בפנמה בימי ראשון! @Nadav_Eyal","2020-10-24","['nadav_eyal']","[]","[]"
1319997464959684611,"https://twitter.com/RedaMansour/status/1319997464959684611","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@FREDYMIRANDA78 😂","2020-10-24","['fredymiranda78']","[]","[]"
1319822591230619649,"https://twitter.com/RedaMansour/status/1319822591230619649","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Entre el acuerdo de paz Emirates-Israel, Bahrein-Israel y la normalización con Sudán apenas almorcé ... 😂😍☮️","2020-10-23","[]","[]","[]"
1319822589620113409,"https://twitter.com/RedaMansour/status/1319822589620113409","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","¡Las noticias de paz en el Medio Oriente son asombrosos! entre el acuerdo de paz Egipto-Israel 1977 y el acuerdo de paz Jordania-Israel 1994, terminé la escuela secundaria, el servicio militar, la universidad y me convertí en diplomático.","2020-10-23","[]","[]","[]"
1319821853855285248,"https://twitter.com/RedaMansour/status/1319821853855285248","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Peace news in Mideast is astonishing Between peace agreement Egypt-Israel 77 to Peace agreement Jordan-Israel 94 I finished high school military service university &amp; became diplomat. Between peace agreement Emirates-Israel-Bahrain- Israel normalization w. Sudan I hardly had lunch","2020-10-23","[]","[]","[]"
1319748286094376960,"https://twitter.com/RedaMansour/status/1319748286094376960","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","פנמה נפח מחדש לתיירים ואם מוזמנים !","2020-10-23","[]","[]","[]"
1319747670865489922,"https://twitter.com/RedaMansour/status/1319747670865489922","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Buenos dias Netanya","2020-10-23","[]","[]","[]"
1319747306737029125,"https://twitter.com/RedaMansour/status/1319747306737029125","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Hora de la yema. Cresta de Boker Foto: Sharon Golan Hershkovitz Nature and Parks Authority","2020-10-23","[]","[]","[]"
1319746472930349056,"https://twitter.com/RedaMansour/status/1319746472930349056","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Un invitado en el embalse Ein Yahav en Arava-Flamingo Habib.  Fotógrafo: Yuval Plaut","2020-10-23","[]","[]","[]"
1319745718052147202,"https://twitter.com/RedaMansour/status/1319745718052147202","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Que todos tengan un dulce fin de semana","2020-10-23","[]","[]","[]"
1319733929839104002,"https://twitter.com/RedaMansour/status/1319733929839104002","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","and change the names of the countries in succession because the number of will increase later ..","2020-10-23","[]","[]","[]"
1319733928446599187,"https://twitter.com/RedaMansour/status/1319733928446599187","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Advice to Palestinian Authority that attacks the Arab countries that normalize with Israel: So that you do not tire yourselves by writing statements of denunciations when an Arab country normalize its relations with Israel: write only one preamble to a statement of condemnation","2020-10-23","[]","[]","[]"
1319715182478766086,"https://twitter.com/RedaMansour/status/1319715182478766086","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","🇺🇳7⃣5⃣☮️🎂🎩","2020-10-23","[]","[]","[]"
1319713964868198401,"https://twitter.com/RedaMansour/status/1319713964868198401","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Un millón de felicitaciones a los líderes y personas sudanesas e israelíes por normalizar las relaciones ... otro momento histórico para celebrar.","2020-10-23","[]","[]","[]"
1319624116119441409,"https://twitter.com/RedaMansour/status/1319624116119441409","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@talschneider לא לשכוח את הקבוצה המשרתת הרבה מעל גודלה היחסי באוכלוסיה: הדרוזים.  90% מתגייסים. 78% חיילים קרביים.","2020-10-23","['talschneider']","[]","[]"
1319267383924707328,"https://twitter.com/RedaMansour/status/1319267383924707328","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Los ecos en Ein Harod mantienen una distancia social en una demostración de increíble solidaridad con los seres humanos 😍😂😷","2020-10-22","[]","[]","[]"
1319096531815890945,"https://twitter.com/RedaMansour/status/1319096531815890945","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Felicidades @sechmusic por ganar el Premio Billboard Artista del Año en los  @LatinBillboards Musical score 👏👏👏👏👏👏","2020-10-21","['sechmusic', 'latinbillboards']","[]","[]"
1318989504628334597,"https://twitter.com/RedaMansour/status/1318989504628334597","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Corazón de pelícanos;❤️💚 #Amor Fotografiado en el lago Hefer: Dotan Simon.","2020-10-21","[]","['amor']","[]"
1318739165736017920,"https://twitter.com/RedaMansour/status/1318739165736017920","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","La cabra en Nahal Tzin esta mañana","2020-10-20","[]","[]","[]"
1318737816210341890,"https://twitter.com/RedaMansour/status/1318737816210341890","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Mientras tanto, en las montañas de Jerusalén  https://t.co/KRvehqxcml","2020-10-20","[]","[]","[]"
1318735945395589120,"https://twitter.com/RedaMansour/status/1318735945395589120","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Pronto en Panamá - El Shalom Club Filipinas formado por graduados de MASHAV en cooperación llevó a cabo su Evento Anual de Plantación de Árboles en el ""Shalom Coffee Trail"" en el Monte 387 Batong Amat en Carranglan-Nueva Ecija. Parte de los proyectos ambientales del Club!","2020-10-20","[]","[]","[]"
1318734825726070786,"https://twitter.com/RedaMansour/status/1318734825726070786","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Amanecer esta mañana en el lago Hula ❤️🇮🇱","2020-10-20","[]","[]","[]"
1318734188443557889,"https://twitter.com/RedaMansour/status/1318734188443557889","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Look what Tiki Ozer photographed in Mitzpe Ramon. Wow!  Mira lo que Tiki Ozer fotografió en Mitzpe Ramon. ¡Guauu!","2020-10-20","[]","[]","[]"
1318733255860944896,"https://twitter.com/RedaMansour/status/1318733255860944896","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Calzada de Amador Hoy. Libertad 🌹☮️ #PanaMansoura  https://t.co/9sqaATUmpw","2020-10-20","[]","['panamansoura']","[]"
1318319301603065858,"https://twitter.com/RedaMansour/status/1318319301603065858","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","dulce: los niños israelíes vuelven al jardín de infancia 😍😍😍😍","2020-10-19","[]","[]","[]"
1318311478756245506,"https://twitter.com/RedaMansour/status/1318311478756245506","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@heroinatbp @NitoCortizo @aferrerl @MFAKOSOVO Felicidades @heroinatbp y mucho éxito","2020-10-19","['heroinatbp', 'nitocortizo', 'aferrerl', 'mfakosovo', 'heroinatbp']","[]","[]"
1318269088158842880,"https://twitter.com/RedaMansour/status/1318269088158842880","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","The Atlantic Council, Emirates Policy Center, and Institute for National Security Studies announce strategic partnership to advance UAE-Israel relations  https://t.co/ZHApZVv8U4","2020-10-19","[]","[]","['https://www.atlanticcouncil.org/news/press-releases/the-atlantic-council-emirates-policy-center-and-institute-for-national-security-studies-announce-strategic-partnership-to-advance-uae-israel-relations/']"
1318250540011278336,"https://twitter.com/RedaMansour/status/1318250540011278336","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Destacado líder evangélico hace ""aliá"" desde Detroit, se convierte en ""primer obispo de Israel"" ☮️✝️☪️✡️🇸🇨  https://t.co/pidAICJEuz","2020-10-19","[]","[]","['https://www.haaretz.com/israel-news/.premium.highlight-evangelical-leader-makes-aliyah-from-detroit-becomes-first-bishop-of-israel-1.9207764']"
1318249316956372997,"https://twitter.com/RedaMansour/status/1318249316956372997","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","פרויקט מרגש מאד שלנו בפנמה   https://t.co/3Gv2V55pmT","2020-10-19","[]","[]","['https://www.20il.co.il/%D7%A1%D7%99%D7%95%D7%A2-%D7%94%D7%95%D7%9E%D7%A0%D7%99%D7%98%D7%A8%D7%99-%D7%9C%D7%A7%D7%94%D7%99%D7%9C%D7%95%D7%AA-%D7%9E%D7%A0%D7%95%D7%AA%D7%A7%D7%95%D7%AA-%D7%91%D7%A4%D7%A0%D7%9E%D7%94-%D7%91/']"
1318196200395493376,"https://twitter.com/RedaMansour/status/1318196200395493376","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","“In this unique operation, a historic debt was repaid that Israel owed to the Panamanian people, when Air Panama planes brought weapons and ammunition to the IDF during the War of Independence and then became the Air Force’s first transport planes,”   https://t.co/XvgdovgB66","2020-10-19","[]","[]","['https://www.jpost.com/israel-news/israeli-embassy-provides-humanitarian-aid-to-isolated-panama-residents-646199']"
1317930725501521920,"https://twitter.com/RedaMansour/status/1317930725501521920","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Israel es contigo en todo Panama todo tiempo Familias de  la comunidad de Altos de Batata, Llano Amador, Piedra Fogón, Comarca Ngäbe Buglé recibieron  las donaciones de bolsas de comida  entregadas por @IsraelinPanama  a través de nuestros amigos de @SENANPanama  https://t.co/Hd7mWJt1ku","2020-10-18","['israelinpanama', 'senanpanama']","[]","[]"
1317916039913574401,"https://twitter.com/RedaMansour/status/1317916039913574401","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","la Paz esta llegando ☮️🇮🇱","2020-10-18","[]","[]","[]"
1317559952668545024,"https://twitter.com/RedaMansour/status/1317559952668545024","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@Serge_Poto @rosarioetm Manda un mail para info@panama.mfa.gov.il","2020-10-17","['serge_poto', 'rosarioetm']","[]","[]"
1317550770728951809,"https://twitter.com/RedaMansour/status/1317550770728951809","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Mi receta💡 ➡️Soñar ⬇️Estudiar ⬇️Trabaja duro ⬇️Atreverse ➡️Triunfar ♻️No Hay otra manera","2020-10-17","[]","[]","[]"
1317543103235084289,"https://twitter.com/RedaMansour/status/1317543103235084289","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@emankassem מברוק!","2020-10-17","['emankassem']","[]","[]"
1317452852407783424,"https://twitter.com/RedaMansour/status/1317452852407783424","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Vamos Panama","2020-10-17","[]","[]","[]"
1317331445426388993,"https://twitter.com/RedaMansour/status/1317331445426388993","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@ZBenHillel @president_uz @IsraelinUZ @IsraelMFA @UzMFA Mazal Tov Zehavit","2020-10-17","['zbenhillel', 'president_uz', 'israelinuz', 'israelmfa', 'uzmfa']","[]","[]"
1317254079333257216,"https://twitter.com/RedaMansour/status/1317254079333257216","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@DiBilioMarco @lencoescude Muy lindo","2020-10-16","['dibiliomarco', 'lencoescude']","[]","[]"
1317253807957512199,"https://twitter.com/RedaMansour/status/1317253807957512199","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Este país es tan hermoso, deseo que más personas en el mundo vengan a visitar Panamá. Mi foto #PanaMansour @ATP_panama @IvanEskildsen  https://t.co/pRxFdUSQrr","2020-10-16","['atp_panama', 'ivaneskildsen']","['panamansour']","[]"
1317146551974875138,"https://twitter.com/RedaMansour/status/1317146551974875138","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@raulinagus @IsaacLarrier Espero que pueda venir antes, pero no puedo decir que volar a Lisboa y luego a Jerusalén sea una mala idea. Fui vice embajador en Portugal y amo este país.","2020-10-16","['raulinagus', 'isaaclarrier']","[]","[]"
1317144410807828481,"https://twitter.com/RedaMansour/status/1317144410807828481","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Nunca se sabe quién se unirá a usted cuando tome su café en la naturaleza en Israel.","2020-10-16","[]","[]","[]"
1317106140250017792,"https://twitter.com/RedaMansour/status/1317106140250017792","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Les deseo a todos un hermoso fin de semana y shabat shalom desde el Carmelo Foto por @jenan_halabi  https://t.co/4xRB5noQrT","2020-10-16","['jenan_halabi']","[]","[]"
1316957245326970882,"https://twitter.com/RedaMansour/status/1316957245326970882","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Meto, solo mis amigos en Chiriquí pueden construir un faro en medio de las montañas. 😯😍❤️💚","2020-10-16","[]","[]","[]"
1316766215629668353,"https://twitter.com/RedaMansour/status/1316766215629668353","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","תודה רוגליו יש לך עברית טובה 🌹  https://t.co/zzFwtYYPvY","2020-10-15","[]","[]","['https://twitter.com/pensadorluz/status/1316762136761204738']"
1316718822167019526,"https://twitter.com/RedaMansour/status/1316718822167019526","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@rubih67 @haimhz יום הולדת שמח רובי ותודה על כל היופי הצפוני","2020-10-15","['rubih67', 'haimhz']","[]","[]"
1316538217651372033,"https://twitter.com/RedaMansour/status/1316538217651372033","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Mi pueblo #Isfiya en el cielo de vainilla por aladeen allo. ¡No es sorprendente que el profeta Elías predicara aquí!  My village Isfiya in vanilla sky by aladeen allo.  It not surprising that the prophet elijah preached here!  https://t.co/nwhJli9jjY","2020-10-14","[]","['isfiya']","[]"
1316535899069599744,"https://twitter.com/RedaMansour/status/1316535899069599744","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Cuadro de invierno panameño 😯😍 Mi foto #PanaMansour  https://t.co/b0kaUZCP6Z","2020-10-14","[]","['panamansour']","[]"
1316088803988303878,"https://twitter.com/RedaMansour/status/1316088803988303878","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","⬇️","2020-10-13","[]","[]","[]"
1316084191868715012,"https://twitter.com/RedaMansour/status/1316084191868715012","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","ojalá un día vamos ver una línea ➡️ UAE ➡️Israel ➡️Panama","2020-10-13","[]","[]","[]"
1316077906414764041,"https://twitter.com/RedaMansour/status/1316077906414764041","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","ojalá un día vamos ver una línea de➡️ UAE ➡️Israel ➡️Panama","2020-10-13","[]","[]","[]"
1316053082724282368,"https://twitter.com/RedaMansour/status/1316053082724282368","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","La puesta de sol de esta noche fue una de las puestas de sol que puedes ver en el otoño. Ella era especial en todo Israel.","2020-10-13","[]","[]","[]"
1315986509644935171,"https://twitter.com/RedaMansour/status/1315986509644935171","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Así comenzó la mañana de Asi Lugassi: Amanecer en Nahariya. ¡Buenos días!","2020-10-13","[]","[]","[]"
1315985697258561537,"https://twitter.com/RedaMansour/status/1315985697258561537","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Los pelícanos que pasaron un tiempo en un depósito de agua en el valle cerca de Ein Harod, se levantaron al amanecer, en el momento adecuado, frente a la cámara de Avichai Ran. Este es el resultado espectacular.","2020-10-13","[]","[]","[]"
1315705547962953730,"https://twitter.com/RedaMansour/status/1315705547962953730","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Felicitaciones panamá 👋👋👋 Mantengamos los números de #COVID19  bajos y los avións arriba 🇮🇱🇵🇦🛫✈️🛩️","2020-10-12","[]","['covid19']","[]"
1315704111015383040,"https://twitter.com/RedaMansour/status/1315704111015383040","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Fin del día en #Nahariya; Esta noche era la puesta de sol en la playa de #Sokolov. Mañana es un nuevo dia. Fotógrafo: Yaakov Revivo","2020-10-12","[]","['nahariya', 'sokolov']","[]"
1315338528763588609,"https://twitter.com/RedaMansour/status/1315338528763588609","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@rubih67 הכבוד הוא לי! אני לא יודע אם אתה קורא את התגובות בספרדית אבל יום אחד הרבה תיירים יבואו לארץ בזכות הצילומים האלה.","2020-10-11","['rubih67']","[]","[]"
1315337400013512704,"https://twitter.com/RedaMansour/status/1315337400013512704","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Asi Lugsi con un amanecer ganador en el norte de Israel","2020-10-11","[]","[]","[]"
1315337131502579715,"https://twitter.com/RedaMansour/status/1315337131502579715","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@rubih67 רובי זה ממש שירה התמונה הזאת ומה שכתבת. תקרא שוב את צירוף המילים הזה: זריחה, מים ולוחמי הגטאות.","2020-10-11","['rubih67']","[]","[]"
1315307803884556289,"https://twitter.com/RedaMansour/status/1315307803884556289","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@nassar_furat الله يرحمه ويصبر اهله","2020-10-11","['nassar_furat']","[]","[]"
1315301807317549056,"https://twitter.com/RedaMansour/status/1315301807317549056","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","#FunFact: los viñedos de uva en Israel se riegan según un método único #RDI. RDI significa “riego por déficit regulado” en el que el riego por goteo se utiliza para optimizar la calidad de las uvas en términos de relación azúcar: ácido, aroma, color y sabor. #Plantadesemana","2020-10-11","[]","['funfact', 'rdi', 'plantadesemana']","[]"
1315092859314475008,"https://twitter.com/RedaMansour/status/1315092859314475008","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Muy triste. Robar estos árboles es como robar el futuro de este país.","2020-10-10","[]","[]","[]"
1314996920121724928,"https://twitter.com/RedaMansour/status/1314996920121724928","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","#DiaMundialdelaSaludMental  escucha a alguien habla con alguien sé sensible listen to someone talk to someone  be sensitive  #WorldMentalHealthDay","2020-10-10","[]","['diamundialdelasaludmental', 'worldmentalhealthday']","[]"
1314992269926313984,"https://twitter.com/RedaMansour/status/1314992269926313984","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@sabribacal Mazal Tov Sabrina","2020-10-10","['sabribacal']","[]","[]"
1314990316378894339,"https://twitter.com/RedaMansour/status/1314990316378894339","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Mekorot es la compañía nacional de agua de Israel y la principal agencia del país para la gestión del agua. Fundada en 1937, suministra a Israel el 90% de su agua potable y opera una red de suministro de agua a través del país conocida como National Water Carrier.  https://t.co/QkfoNXJDEf","2020-10-10","[]","[]","[]"
1314940482435284993,"https://twitter.com/RedaMansour/status/1314940482435284993","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","#noplastico","2020-10-10","[]","['noplastico']","[]"
1314940040905142273,"https://twitter.com/RedaMansour/status/1314940040905142273","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Desayuno en Hula la Autoridad de Parques y Naturaleza en Reserva Hula mientras se alimentan pelícanos. La autoridad mima a las aves grandes con la distribución de alimentos durante la temporada de migración para que prefieran estacionarse en la reserva sobre los campos agriculas","2020-10-10","[]","[]","[]"
1314938272343302146,"https://twitter.com/RedaMansour/status/1314938272343302146","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Un olivo centenario se quemó hoy en las laderas de Meron, cerca de Ein al-Assad. Foto: Guy Ayalon, Autoridad de Parques y Naturaleza","2020-10-10","[]","[]","[]"
1314937591310045184,"https://twitter.com/RedaMansour/status/1314937591310045184","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Avispa, roca, Kinneret y amanecer de otoño. Foto: Oshri Weizmann","2020-10-10","[]","[]","[]"
1314689831407058945,"https://twitter.com/RedaMansour/status/1314689831407058945","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","El evento anual #Niagara to #Israel with Love, dirigido por Tanya y Jaro Hajek y la comunidad #Christian Sionist de @NiagaraFalls celebra el apoyo a @Israel en canciones, bailes y oración. La vista de #NiagaraFalls iluminada en azul y blanco es impresionante. ¡Gracias!","2020-10-09","['niagarafalls', 'israel']","['niagara', 'israel', 'christian', 'niagarafalls']","[]"
1314623039464710149,"https://twitter.com/RedaMansour/status/1314623039464710149","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","El Comité Noruego del Nobel ha decidido otorgar el Premio Nobel de la Paz 2020 al Programa Mundial de Alimentos (PMA).","2020-10-09","[]","[]","[]"
1314621151558107141,"https://twitter.com/RedaMansour/status/1314621151558107141","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@IsabelDK8 @SemanarioAurora @IsraelinSpanish @IsraelinPanama @IsraelMFA @IDF Gracias Isabel 🙏","2020-10-09","['isabeldk8', 'semanarioaurora', 'israelinspanish', 'israelinpanama', 'israelmfa', 'idf']","[]","[]"
1314579647741472770,"https://twitter.com/RedaMansour/status/1314579647741472770","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","My student in the National Defense College, Gasan Elian is appointed the third Druze Israeli General in the history of the IDF. Congratulations! Mi alumno en la universidad de defensa nacional, Gasan Elian es el tercer general israelí druso en la historia de las FDI. ¡Felicidades  https://t.co/PYt6OzKvXl","2020-10-09","[]","[]","[]"
1314409144607272961,"https://twitter.com/RedaMansour/status/1314409144607272961","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@Rolysterling Felicidades !","2020-10-08","['rolysterling']","[]","[]"
1314408266106048513,"https://twitter.com/RedaMansour/status/1314408266106048513","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","El mar de galilea visto desde el Golán","2020-10-08","[]","[]","[]"
1314355512796995586,"https://twitter.com/RedaMansour/status/1314355512796995586","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","Israel es siempre contigo 🇮🇱❤️🇵🇦","2020-10-08","[]","[]","[]"
1314355125994115073,"https://twitter.com/RedaMansour/status/1314355125994115073","@RedaMansour","","Twitter Handle","Twitter Journalists","","","Dr. Reda Mansour - ד""ר רדא מנצור","@PanamaTimesPTY @pbatista92 @MiAmbientePma Que tristeza me da😢💚","2020-10-08","['panamatimespty', 'pbatista92', 'miambientepma']","[]","[]"
